170710_1310,1,globals,Period,NumPeriods,RepeatTreatment,Endowment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,1,globals,1,1,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Proposer,Offer,OfferOther,r1,r2,Random,RandomOther,TimeOKInitialInfoOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,subjects,1,14,1,0,0,1,100,2,0,0,9,10,100,2,12,1800,0,0,0,1,-1,0.852438427,0,0,55,13.75,0,13,0,0,21,0,81,-1,99,10,12,1,78,77,62,60,81,1,81,4,-,-,-,-,1,2,1,-11,-,-,-,-,-,-,-,-,4
170710_1310,3,subjects,1,15,4,0,0,1,100,1,0,0,10,9,100,2,20,3000,3000,300,300,0,-1,0.895735942,0,0,465,116.25,0,25,0,0,0,24,65,-1,99,10,20,1,42,94,63,55,49,1,65,0,-,-,-,-,0,1,1,19,-,-,-,-,-,-,-,-,1
170710_1310,3,subjects,1,16,1,0,0,1,100,4,0,0,4,8,100,2,4,600,550,55,55,1,-1,0.215556182,0,0,55,13.75,0,29,22,0,0,0,121,-1,99,10,4,1,77,98,16,21,10,1,121,11,-,-,-,-,3,4,1,-5,-,-,-,-,-,-,-,-,5
170710_1310,3,globals,Period,NumPeriods,RepeatTreatment,Debug,nGroups,length,nNumbers,TRet,ECUperAdd,TaxRate,TaxRateToShow,AuditRate,PercentageFine,MPCR,R,RoundToPay,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,globals,2,10,0,0,1,2,2,60,150,0.1,10,0,0.5,0.25,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,pred_reward,pred0,pred1,pred2,randround1,randround2,ProfitM2_prediction,RoundToPay,nCorrectRET,ProfitRET,Declared,Deduction,TotalDeduction,Cheat,Type,Random,Audited,Fine,DeductionsGroup,ReceivedFromGroup,Bonus,TimeOKInitialInfoOK,TimeFourthMostCorrectInitialPerformanceQuestionOK,TimeThirdMostCorrectInitialPerformanceQuestionOK,TimeSecondMostCorrectInitialPerformanceQuestionOK,TimeMostCorrectInitialPerformanceQuestionOK,nAdding,rand,limit,limitInf,nCorrectSum,correctAct,add1,add2,add3,add4,add5,i,sumSol,TimeOKRETAddingOK,TimeFourthMostCorrectRandomPerformanceQuestionOK,TimeThirdMostCorrectRandomPerformanceQuestionOK,TimeSecondMostCorrectRandomPerformanceQuestionOK,TimeMostCorrectRandomPerformanceQuestionOK,ingroupRank1,ingroupRank2,predCorrect,TimeOKDeclareOK,RoundToPayM2,CorrectAnsM2,ProfitRETM2,AuditedM2,DeclaredM2,DeductionM2,GroupPayM2,ProfitM2,TimeOKResultsOK
170710_1310,3,subjects,2,1,2,0,0,1,100,2,0,3,5,2,0,2,11,1650,0,0,0,1,-1,0.947933498,0,0,225,56.25,0,-,-,-,-,-,162,-1,99,10,11,1,82,88,19,93,23,1,162,0,-,19,0,-,1,2,0,23,2,11,1650,0,0,0,225,1706.25,24
170710_1310,3,subjects,2,2,1,0,0,1,100,4,0,3,8,2,100,2,10,1500,0,0,0,1,-1,0.797034436,0,0,270,67.5,0,-,-,-,-,-,88,-1,99,10,10,1,25,26,78,90,94,1,88,1,-,28,0,-,1,3,1,27,2,10,1500,0,0,0,270,1567.5,27
170710_1310,3,subjects,2,3,1,0,0,1,100,3,0,0,4,3,0,2,9,1350,1200,120,120,1,-1,0.757762676,0,0,270,67.5,0,-,-,-,-,-,77,-1,99,10,9,1,76,34,74,41,54,1,77,0,-,0,0,-,3,4,0,26,2,9,1350,0,1200,120,270,1297.5,19
170710_1310,3,subjects,2,4,1,0,0,1,100,2,0,0,8,7,0,2,10,1500,1500,150,150,0,-1,0.211004071,0,0,270,67.5,0,-,-,-,-,-,155,-1,99,10,10,1,88,29,87,46,48,1,155,1,-,0,0,-,1,3,0,21,2,10,1500,0,1500,150,270,1417.5,17
170710_1310,3,subjects,2,5,4,0,0,1,100,4,0,0,3,7,100,2,4,600,300,30,30,1,-1,0.221246521,0,0,570,142.5,0,-,-,-,-,-,113,-1,99,10,4,0,62,82,74,41,59,1,156,2,-,0,0,-,3,4,0,25,2,4,600,0,300,30,570,712.5,22
170710_1310,3,subjects,2,6,4,0,0,1,100,3,0,0,3,8,0,2,10,1500,1500,150,150,0,-1,0.638964167,0,0,570,142.5,0,-,-,-,-,-,120,-1,99,10,10,1,73,78,56,86,19,1,120,1,-,0,0,-,1,3,0,25,2,10,1500,0,1500,150,570,1492.5,25
170710_1310,3,subjects,2,7,2,0,0,1,100,2,0,0,5,3,0,2,7,1050,1050,105,105,0,-1,0.120262082,0,0,225,56.25,0,-,-,-,-,-,25,-1,99,10,7,0,86,77,21,30,36,1,25,8,-,0,0,-,3,4,0,17,2,7,1050,0,1050,105,225,1001.25,22
170710_1310,3,subjects,2,8,3,0,0,1,100,2,0,0,5,10,100,2,7,1050,600,60,60,1,-1,0.638957215,0,0,158,39.5,0,-,-,-,-,-,85,-1,99,10,7,1,99,97,84,57,38,1,85,6,-,0,0,-,1,3,0,2,2,7,1050,0,600,60,158,1029.5,28
170710_1310,3,subjects,2,9,3,0,0,1,100,2,0,0,6,10,0,2,7,1050,100,10,10,1,-1,0.831851692,0,0,158,39.5,0,-,-,-,-,-,125,-1,99,10,7,1,36,58,16,55,49,1,125,9,-,0,0,-,1,3,0,13,2,7,1050,0,100,10,158,1079.5,11
170710_1310,3,subjects,2,10,2,0,0,1,100,2,0,0,4,8,0,2,14,2100,0,0,0,1,-1,0.24763751,0,0,225,56.25,0,-,-,-,-,-,148,-1,99,10,14,1,12,27,57,56,23,1,148,0,-,0,0,-,0,1,0,28,2,14,2100,0,0,0,225,2156.25,26
170710_1310,3,subjects,2,11,4,0,0,1,100,2,2,0,2,6,200,2,10,1500,1500,150,150,0,-1,0.043305281,0,0,570,142.5,0,-,-,-,-,-,137,-1,99,10,10,1,68,17,85,95,68,1,137,3,-,0,28,-,1,3,1,15,2,10,1500,0,1500,150,570,1492.5,24
170710_1310,3,subjects,2,12,3,0,0,1,100,1,0,0,10,4,0,2,11,1650,0,0,0,1,-1,0.918305594,0,0,158,39.5,0,-,-,-,-,-,168,-1,99,10,11,1,47,39,22,28,96,1,168,1,-,0,0,-,0,1,0,25,2,11,1650,0,0,0,158,1689.5,9
170710_1310,3,subjects,2,13,2,0,0,1,100,3,0,0,8,10,0,2,8,1200,1200,120,120,0,-1,0.85604851,0,0,225,56.25,0,-,-,-,-,-,116,-1,99,10,8,1,62,30,71,50,75,1,116,1,-,0,0,-,2,3,0,26,2,8,1200,0,1200,120,225,1136.25,23
170710_1310,3,subjects,2,14,1,0,0,1,100,2,0,0,9,10,100,2,13,1950,0,0,0,1,-1,0.717287573,0,0,270,67.5,0,-,-,-,-,-,145,-1,99,10,13,1,62,87,29,79,24,1,145,3,-,0,0,-,0,1,0,19,2,13,1950,0,0,0,270,2017.5,25
170710_1310,3,subjects,2,15,4,0,0,1,100,1,0,0,10,9,100,2,16,2400,2400,240,240,0,-1,0.490279988,0,0,570,142.5,0,-,-,-,-,-,80,-1,99,10,16,1,88,22,52,83,36,1,80,2,-,0,0,-,0,1,0,28,2,16,2400,0,2400,240,570,2302.5,28
170710_1310,3,subjects,2,16,3,0,0,1,100,4,0,0,4,8,100,2,6,900,880,88,88,1,-1,0.493607332,0,0,158,39.5,0,-,-,-,-,-,123,-1,99,10,6,1,92,94,65,33,75,1,123,0,-,0,0,-,3,4,0,23,2,6,900,0,880,88,158,851.5,21
170710_1310,3,globals,Period,NumPeriods,RepeatTreatment,Debug,nGroups,length,nNumbers,TRet,ECUperAdd,TaxRate,TaxRateToShow,AuditRate,PercentageFine,MPCR,R,RoundToPay,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,globals,3,10,0,0,1,2,2,60,150,0.1,10,0,0.5,0.25,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,pred_reward,pred0,pred1,pred2,randround1,randround2,ProfitM2_prediction,RoundToPay,nCorrectRET,ProfitRET,Declared,Deduction,TotalDeduction,Cheat,Type,Random,Audited,Fine,DeductionsGroup,ReceivedFromGroup,Bonus,TimeOKInitialInfoOK,TimeFourthMostCorrectInitialPerformanceQuestionOK,TimeThirdMostCorrectInitialPerformanceQuestionOK,TimeSecondMostCorrectInitialPerformanceQuestionOK,TimeMostCorrectInitialPerformanceQuestionOK,nAdding,rand,limit,limitInf,nCorrectSum,correctAct,add1,add2,add3,add4,add5,i,sumSol,TimeOKRETAddingOK,TimeFourthMostCorrectRandomPerformanceQuestionOK,TimeThirdMostCorrectRandomPerformanceQuestionOK,TimeSecondMostCorrectRandomPerformanceQuestionOK,TimeMostCorrectRandomPerformanceQuestionOK,ingroupRank1,ingroupRank2,predCorrect,TimeOKDeclareOK,RoundToPayM2,CorrectAnsM2,ProfitRETM2,AuditedM2,DeclaredM2,DeductionM2,GroupPayM2,ProfitM2,TimeOKResultsOK
170710_1310,3,subjects,3,1,2,0,0,1,100,2,0,3,5,2,0,2,10,1500,0,0,0,1,-1,0.092052965,0,0,95,23.75,0,-,-,-,-,-,117,-1,99,10,10,1,58,16,80,99,70,1,117,2,0,0,0,-,1,2,0,28,2,11,1650,0,0,0,225,1706.25,8
170710_1310,3,subjects,3,2,3,0,0,1,100,4,0,3,8,2,100,2,11,1650,0,0,0,1,-1,0.339381929,0,0,150,37.5,0,-,-,-,-,-,142,-1,99,10,11,1,24,57,17,23,37,1,142,2,0,0,0,-,1,2,0,27,2,10,1500,0,0,0,270,1567.5,25
170710_1310,3,subjects,3,3,2,0,0,1,100,3,0,3,4,3,0,2,6,900,750,75,75,1,-1,0.531477587,0,0,95,23.75,0,-,-,-,-,-,184,-1,99,10,6,1,59,37,10,68,76,1,184,2,0,25,0,-,3,4,0,19,2,9,1350,0,1200,120,270,1297.5,22
170710_1310,3,subjects,3,4,1,0,0,1,100,2,0,0,8,7,0,2,15,2250,2250,225,225,0,-1,0.323001824,0,0,509,127.25,0,-,-,-,-,-,47,-1,99,10,15,1,58,29,87,48,25,1,47,2,0,0,0,-,0,1,0,28,2,10,1500,0,1500,150,270,1417.5,25
170710_1310,3,subjects,3,5,3,0,0,1,100,4,4,0,3,7,100,2,9,1350,600,60,60,1,-1,0.854739885,0,0,150,37.5,0,-,-,-,-,-,84,-1,99,10,9,1,26,93,20,24,93,1,84,2,25,0,0,-,2,3,0,23,2,4,600,0,300,30,570,712.5,24
170710_1310,3,subjects,3,6,3,0,0,1,100,3,4,0,3,8,100,2,6,900,900,90,90,0,-1,0.273169447,0,0,150,37.5,0,-,-,-,-,-,122,-1,99,10,6,1,37,24,77,90,30,1,122,0,23,0,0,-,3,4,1,21,2,10,1500,0,1500,150,570,1492.5,23
170710_1310,3,subjects,3,7,4,0,0,1,100,2,0,2,5,3,0,2,8,1200,900,90,90,1,-1,0.764155595,0,0,375,93.75,0,-,-,-,-,-,90,-1,99,10,8,1,43,74,45,95,22,1,90,3,0,0,28,-,2,3,0,23,2,7,1050,0,1050,105,225,1001.25,22
170710_1310,3,subjects,3,8,1,0,0,1,100,2,0,0,5,10,100,2,6,900,450,45,45,1,-1,0.840251313,0,0,509,127.25,0,-,-,-,-,-,137,-1,99,10,6,1,85,34,80,20,50,1,137,1,0,0,0,-,2,3,0,16,2,7,1050,0,600,60,158,1029.5,28
170710_1310,3,subjects,3,9,2,0,0,1,100,2,0,0,6,10,0,2,8,1200,200,20,20,1,-1,0.5600096,0,0,95,23.75,0,-,-,-,-,-,70,-1,99,10,8,1,57,89,11,71,67,1,70,8,0,0,0,-,2,3,0,10,2,7,1050,0,100,10,158,1079.5,23
170710_1310,3,subjects,3,10,3,0,0,1,100,2,0,0,4,8,0,2,14,2100,0,0,0,1,-1,0.613243468,0,0,150,37.5,0,-,-,-,-,-,166,-1,99,10,14,1,38,76,31,86,63,1,166,0,0,0,0,-,0,1,0,28,2,14,2100,0,0,0,225,2156.25,24
170710_1310,3,subjects,3,11,4,0,0,1,100,2,2,0,2,6,200,2,12,1800,1800,180,180,0,-1,0.312486055,0,0,375,93.75,0,-,-,-,-,-,129,-1,99,10,12,1,48,68,44,18,94,1,129,1,0,0,0,-,0,1,0,25,2,10,1500,0,1500,150,570,1492.5,27
170710_1310,3,subjects,3,12,4,0,0,1,100,1,0,0,10,4,0,2,10,1500,0,0,0,1,-1,0.616630965,0,0,375,93.75,0,-,-,-,-,-,112,-1,99,10,10,1,27,91,77,34,59,1,112,1,0,0,0,-,1,2,0,14,2,11,1650,0,0,0,158,1689.5,13
170710_1310,3,subjects,3,13,4,0,0,1,100,3,0,0,8,10,0,2,7,1050,1050,105,105,0,-1,0.485620402,0,0,375,93.75,0,-,-,-,-,-,91,-1,99,10,7,0,15,92,24,33,92,1,96,1,0,0,0,-,3,4,0,21,2,8,1200,0,1200,120,225,1136.25,27
170710_1310,3,subjects,3,14,2,0,0,1,100,2,0,0,9,10,100,2,13,1950,0,0,0,1,-1,0.282139669,0,0,95,23.75,0,-,-,-,-,-,54,-1,99,10,13,1,73,15,72,58,92,1,54,2,0,0,0,-,0,1,0,28,2,13,1950,0,0,0,270,2017.5,24
170710_1310,3,subjects,3,15,1,0,0,1,100,1,0,0,10,9,100,2,14,2100,2100,210,210,0,-1,0.822104674,0,0,509,127.25,0,-,-,-,-,-,117,-1,99,10,14,1,45,62,94,36,29,1,117,2,0,0,0,-,1,2,0,28,2,16,2400,0,2400,240,570,2302.5,25
170710_1310,3,subjects,3,16,1,0,0,1,100,4,0,0,4,8,100,2,2,300,290,29,29,1,-1,0.450723984,0,0,509,127.25,0,-,-,-,-,-,143,-1,99,10,2,0,62,81,32,70,90,1,152,6,0,0,0,-,3,4,0,25,2,6,900,0,880,88,158,851.5,22
170710_1310,3,globals,Period,NumPeriods,RepeatTreatment,Debug,nGroups,length,nNumbers,TRet,ECUperAdd,TaxRate,TaxRateToShow,AuditRate,PercentageFine,MPCR,R,RoundToPay,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,globals,4,10,0,0,1,2,2,60,150,0.1,10,0,0.5,0.25,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,pred_reward,pred0,pred1,pred2,randround1,randround2,ProfitM2_prediction,RoundToPay,nCorrectRET,ProfitRET,Declared,Deduction,TotalDeduction,Cheat,Type,Random,Audited,Fine,DeductionsGroup,ReceivedFromGroup,Bonus,TimeOKInitialInfoOK,TimeFourthMostCorrectInitialPerformanceQuestionOK,TimeThirdMostCorrectInitialPerformanceQuestionOK,TimeSecondMostCorrectInitialPerformanceQuestionOK,TimeMostCorrectInitialPerformanceQuestionOK,nAdding,rand,limit,limitInf,nCorrectSum,correctAct,add1,add2,add3,add4,add5,i,sumSol,TimeOKRETAddingOK,TimeFourthMostCorrectRandomPerformanceQuestionOK,TimeThirdMostCorrectRandomPerformanceQuestionOK,TimeSecondMostCorrectRandomPerformanceQuestionOK,TimeMostCorrectRandomPerformanceQuestionOK,ingroupRank1,ingroupRank2,predCorrect,TimeOKDeclareOK,RoundToPayM2,CorrectAnsM2,ProfitRETM2,AuditedM2,DeclaredM2,DeductionM2,GroupPayM2,ProfitM2,TimeOKResultsOK
170710_1310,3,subjects,4,1,4,0,0,1,100,2,0,3,5,2,0,2,11,1650,1600,160,160,1,-1,0.018304879,0,0,405,101.25,0,-,-,-,-,-,110,-1,99,10,11,1,72,53,95,11,26,1,110,2,0,-,-,0,2,3,0,23,2,11,1650,0,0,0,225,1706.25,16
170710_1310,3,subjects,4,2,1,0,0,1,100,4,0,3,8,2,100,2,12,1800,0,0,0,1,-1,0.715398765,0,0,300,75,0,-,-,-,-,-,99,-1,99,10,12,1,29,55,55,35,50,1,99,2,0,-,-,0,0,1,0,28,2,10,1500,0,0,0,270,1567.5,26
170710_1310,3,subjects,4,3,3,0,0,1,100,3,4,3,4,3,100,2,7,1050,900,90,90,1,-1,0.049794579,0,0,100,25,0,-,-,-,-,-,167,-1,99,10,7,0,58,85,46,27,14,1,164,4,29,-,-,0,2,4,1,21,2,9,1350,0,1200,120,270,1297.5,26
170710_1310,3,subjects,4,4,1,0,0,1,100,2,0,0,8,7,0,2,10,1500,1500,150,150,0,-1,0.897496205,0,0,300,75,0,-,-,-,-,-,131,-1,99,10,10,1,61,65,83,35,23,1,131,1,0,-,-,0,1,3,0,29,2,10,1500,0,1500,150,270,1417.5,24
170710_1310,3,subjects,4,5,4,0,0,1,100,4,4,0,3,7,100,2,5,750,200,20,20,1,-1,0.867037089,0,0,405,101.25,0,-,-,-,-,-,116,-1,99,10,5,1,66,58,27,57,46,1,116,8,0,-,-,0,3,4,0,27,2,4,600,0,300,30,570,712.5,28
170710_1310,3,subjects,4,6,2,0,0,1,100,3,4,0,3,8,100,2,9,1350,1350,135,135,0,-1,0.574406635,0,0,415,103.75,0,-,-,-,-,-,100,-1,99,10,9,1,19,19,95,24,96,1,100,5,0,-,-,0,1,2,0,26,2,10,1500,0,1500,150,570,1492.5,-11
170710_1310,3,subjects,4,7,1,0,0,1,100,2,0,2,5,3,0,2,10,1500,900,90,90,1,-1,0.972721175,0,0,300,75,0,-,-,-,-,-,39,-1,99,10,10,1,22,46,84,17,64,1,39,1,0,-,-,0,1,3,0,24,2,7,1050,0,1050,105,225,1001.25,21
170710_1310,3,subjects,4,8,1,0,0,1,100,2,0,0,5,10,100,2,8,1200,600,60,60,1,-1,0.320279146,0,0,300,75,0,-,-,-,-,-,151,-1,99,10,8,1,33,58,29,80,61,1,151,4,0,-,-,0,3,4,0,16,2,7,1050,0,600,60,158,1029.5,25
170710_1310,3,subjects,4,9,3,0,0,1,100,2,0,0,6,10,0,2,7,1050,100,10,10,1,-1,0.355616979,0,0,100,25,0,-,-,-,-,-,30,-1,99,10,7,1,42,12,97,57,76,1,30,2,0,-,-,0,2,4,0,19,2,7,1050,0,100,10,158,1079.5,26
170710_1310,3,subjects,4,10,3,0,0,1,100,2,1,0,4,8,100,2,15,2250,0,0,0,1,-1,0.105138129,0,0,100,25,0,-,-,-,-,-,115,-1,99,10,15,1,13,63,89,28,89,1,115,0,0,-,-,23,0,1,1,28,2,14,2100,0,0,0,225,2156.25,27
170710_1310,3,subjects,4,11,4,0,0,1,100,2,2,0,2,6,200,2,15,2250,2250,225,225,0,-1,0.525038883,0,0,405,101.25,0,-,-,-,-,-,37,-1,99,10,15,1,55,97,80,87,48,1,37,3,0,-,-,0,0,1,0,27,2,10,1500,0,1500,150,570,1492.5,27
170710_1310,3,subjects,4,12,3,0,0,1,100,1,0,4,10,4,0,2,9,1350,0,0,0,1,-1,0.133664712,0,0,100,25,0,-,-,-,-,-,45,-1,99,10,9,1,99,31,27,41,31,1,45,1,6,-,-,0,1,2,0,25,2,11,1650,0,0,0,158,1689.5,7
170710_1310,3,subjects,4,13,2,0,0,1,100,3,0,0,8,10,0,2,7,1050,1050,105,105,0,-1,0.292362884,0,0,415,103.75,0,-,-,-,-,-,110,-1,99,10,7,1,68,56,68,13,27,1,110,1,0,-,-,0,2,3,0,17,2,8,1200,0,1200,120,225,1136.25,27
170710_1310,3,subjects,4,14,4,0,0,1,100,2,0,0,9,10,100,2,13,1950,0,0,0,1,-1,0.992472991,0,0,405,101.25,0,-,-,-,-,-,152,-1,99,10,13,1,14,85,39,40,99,1,152,1,0,-,-,0,1,2,0,28,2,13,1950,0,0,0,270,2017.5,29
170710_1310,3,subjects,4,15,2,0,0,1,100,1,0,0,10,9,100,2,14,2100,1500,150,150,1,-1,0.331187993,0,0,415,103.75,0,-,-,-,-,-,131,-1,99,10,14,1,47,86,98,10,74,1,131,0,0,-,-,0,0,1,0,24,2,16,2400,0,2400,240,570,2302.5,27
170710_1310,3,subjects,4,16,2,0,0,1,100,4,4,0,4,8,200,2,2,300,250,25,25,1,-1,0.276597958,0,0,415,103.75,0,-,-,-,-,-,140,-1,99,10,2,0,83,76,45,77,65,1,114,26,28,-,-,0,3,4,1,20,2,6,900,0,880,88,158,851.5,28
170710_1310,3,globals,Period,NumPeriods,RepeatTreatment,Debug,nGroups,length,nNumbers,TRet,ECUperAdd,TaxRate,TaxRateToShow,AuditRate,PercentageFine,MPCR,R,RoundToPay,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,globals,5,10,0,0,1,2,2,60,150,0.1,10,0,0.5,0.25,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,pred_reward,pred0,pred1,pred2,randround1,randround2,ProfitM2_prediction,RoundToPay,nCorrectRET,ProfitRET,Declared,Deduction,TotalDeduction,Cheat,Type,Random,Audited,Fine,DeductionsGroup,ReceivedFromGroup,Bonus,TimeOKInitialInfoOK,TimeFourthMostCorrectInitialPerformanceQuestionOK,TimeThirdMostCorrectInitialPerformanceQuestionOK,TimeSecondMostCorrectInitialPerformanceQuestionOK,TimeMostCorrectInitialPerformanceQuestionOK,nAdding,rand,limit,limitInf,nCorrectSum,correctAct,add1,add2,add3,add4,add5,i,sumSol,TimeOKRETAddingOK,TimeFourthMostCorrectRandomPerformanceQuestionOK,TimeThirdMostCorrectRandomPerformanceQuestionOK,TimeSecondMostCorrectRandomPerformanceQuestionOK,TimeMostCorrectRandomPerformanceQuestionOK,ingroupRank1,ingroupRank2,predCorrect,TimeOKDeclareOK,RoundToPayM2,CorrectAnsM2,ProfitRETM2,AuditedM2,DeclaredM2,DeductionM2,GroupPayM2,ProfitM2,TimeOKResultsOK
170710_1310,3,subjects,5,1,1,0,0,1,100,2,3,3,5,2,100,2,10,1500,0,0,0,1,-1,0.906756197,0,0,240,60,0,-,-,-,-,-,94,-1,99,10,10,1,69,86,51,53,46,1,94,4,-,27,0,0,1,3,1,28,2,11,1650,0,0,0,225,1706.25,13
170710_1310,3,subjects,5,2,1,0,0,1,100,4,0,3,8,2,100,2,10,1500,0,0,0,1,-1,0.395554967,0,0,240,60,0,-,-,-,-,-,92,-1,99,10,10,1,41,39,59,55,86,1,92,4,-,0,0,0,1,3,0,29,2,10,1500,0,0,0,270,1567.5,27
170710_1310,3,subjects,5,3,3,0,0,1,100,3,4,3,4,3,100,2,8,1200,300,30,30,1,-1,0.893759323,0,0,240,60,0,-,-,-,-,-,134,-1,99,10,8,0,57,65,93,66,26,1,138,2,-,0,0,0,2,3,0,25,2,9,1350,0,1200,120,270,1297.5,25
170710_1310,3,subjects,5,4,3,0,0,1,100,2,0,0,8,7,0,2,14,2100,2100,210,210,0,-1,0.207114383,0,0,240,60,0,-,-,-,-,-,131,-1,99,10,14,1,35,39,90,11,83,1,131,1,-,0,0,0,0,2,0,28,2,10,1500,0,1500,150,270,1417.5,26
170710_1310,3,subjects,5,5,2,0,0,1,100,4,4,0,3,7,100,2,6,900,400,40,40,1,-1,0.761174127,0,0,295,73.75,0,-,-,-,-,-,134,-1,99,10,6,1,27,85,54,51,72,1,134,2,-,0,0,0,3,4,0,27,2,4,600,0,300,30,570,712.5,28
170710_1310,3,subjects,5,6,4,0,0,1,100,3,4,0,3,8,100,2,9,1350,0,0,0,1,-1,0.985491298,0,0,88,22,0,-,-,-,-,-,82,-1,99,10,9,1,39,33,97,91,89,1,82,2,-,0,0,0,1,2,0,28,2,10,1500,0,1500,150,570,1492.5,26
170710_1310,3,subjects,5,7,2,0,0,1,100,2,1,2,5,3,0,2,11,1650,1200,120,120,1,-1,0.414981573,0,0,295,73.75,0,-,-,-,-,-,137,-1,99,10,11,1,29,25,60,40,15,1,137,2,-,0,0,28,1,2,0,21,2,7,1050,0,1050,105,225,1001.25,24
170710_1310,3,subjects,5,8,1,0,0,1,100,2,2,0,5,10,100,2,9,1350,450,45,45,1,-1,0.671462122,0,0,240,60,0,-,-,-,-,-,135,-1,99,10,9,1,59,63,23,44,42,1,135,3,-,0,22,0,3,4,0,20,2,7,1050,0,600,60,158,1029.5,24
170710_1310,3,subjects,5,9,4,0,0,1,100,2,0,0,6,10,0,2,6,900,0,0,0,1,-1,0.021021387,0,0,88,22,0,-,-,-,-,-,150,-1,99,10,6,1,32,11,75,97,46,1,150,4,-,0,0,0,2,4,0,22,2,7,1050,0,100,10,158,1079.5,22
170710_1310,3,subjects,5,10,4,0,0,1,100,2,1,0,4,8,100,2,14,2100,0,0,0,1,-1,0.551847847,0,0,88,22,0,-,-,-,-,-,75,-1,99,10,14,1,38,86,55,84,33,1,75,2,-,0,0,0,0,1,0,27,2,14,2100,0,0,0,225,2156.25,28
170710_1310,3,subjects,5,11,1,0,0,1,100,2,2,0,2,6,200,2,13,1950,1950,195,195,0,-1,0.222369308,0,0,240,60,0,-,-,-,-,-,165,-1,99,10,13,1,87,31,44,74,75,1,165,1,-,0,0,0,0,1,0,20,2,10,1500,0,1500,150,570,1492.5,5
170710_1310,3,subjects,5,12,3,0,0,1,100,1,0,4,10,4,0,2,6,900,0,0,0,1,-1,0.59529879,0,0,240,60,0,-,-,-,-,-,90,-1,99,10,6,1,57,40,44,77,21,1,90,3,-,0,0,0,3,4,0,28,2,11,1650,0,0,0,158,1689.5,29
170710_1310,3,subjects,5,13,2,0,0,1,100,3,0,0,8,10,0,2,9,1350,1350,135,135,0,-1,0.8456231,0,0,295,73.75,0,-,-,-,-,-,111,-1,99,10,9,1,56,96,20,31,29,1,111,6,-,0,0,0,2,3,0,22,2,8,1200,0,1200,120,225,1136.25,27
170710_1310,3,subjects,5,14,2,0,0,1,100,2,0,0,9,10,100,2,13,1950,0,0,0,1,-1,0.263879954,0,0,295,73.75,0,-,-,-,-,-,122,-1,99,10,13,1,98,49,57,99,12,1,122,2,-,0,0,0,0,1,0,28,2,13,1950,0,0,0,270,2017.5,22
170710_1310,3,subjects,5,15,3,0,0,1,100,1,0,0,10,9,100,2,14,2100,0,0,0,1,-1,0.033570677,0,0,240,60,0,-,-,-,-,-,116,-1,99,10,14,1,94,43,23,11,24,1,116,1,-,0,0,0,0,2,0,30,2,16,2400,0,2400,240,570,2302.5,22
170710_1310,3,subjects,5,16,4,0,0,1,100,4,4,0,4,8,200,2,6,900,880,88,88,1,-1,0.030394813,0,0,88,22,0,-,-,-,-,-,67,-1,99,10,6,1,25,12,74,53,15,1,67,3,-,0,0,0,2,4,0,20,2,6,900,0,880,88,158,851.5,22
170710_1310,3,globals,Period,NumPeriods,RepeatTreatment,Debug,nGroups,length,nNumbers,TRet,ECUperAdd,TaxRate,TaxRateToShow,AuditRate,PercentageFine,MPCR,R,RoundToPay,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,globals,6,10,0,0,1,2,2,60,150,0.1,10,0,0.5,0.25,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
