"","Date","Treatment","Period","Subject","Group","Profit","TotalProfit","Participate","Proposer","Offer","OfferOther","r1","r2","Random","RandomOther","TimeOKInitialInfoOK","nCorrectRET","ProfitRET","Declared","Deduction","TotalDeduction","Cheat","Audited","Fine","DeductionsGroup","MPCR","ReceivedFromGroup","nAdding","rand","limit","limitInf","nCorrectSum","correctAct","add1","add2","add3","add4","add5","i","sumSol","TimeOKRETAddingOK","pred_reward","pred0","pred1","pred2","randround1","randround2","ProfitM2_prediction","RoundToPay","Type","Bonus","TimeFourthMostCorrectInitialPerformanceQuestionOK","TimeThirdMostCorrectInitialPerformanceQuestionOK","TimeSecondMostCorrectInitialPerformanceQuestionOK","TimeMostCorrectInitialPerformanceQuestionOK","TimeFourthMostCorrectRandomPerformanceQuestionOK","TimeThirdMostCorrectRandomPerformanceQuestionOK","TimeSecondMostCorrectRandomPerformanceQuestionOK","TimeMostCorrectRandomPerformanceQuestionOK","ingroupRank1","ingroupRank2","predCorrect","TimeOKDeclareOK","RoundToPayM2","CorrectAnsM2","ProfitRETM2","AuditedM2","DeclaredM2","DeductionM2","GroupPayM2","ProfitM2","TimeOKResultsOK","ProfitM3_prediction","TimeFourthMostInitialPerformanceQuestionOK","TimeThirdMostInitialPerformanceQuestionOK","TimeSecondMostInitialPerformanceQuestionOK","TimeMostInitialPerformanceQuestionOK","TimeFourthMostRandomPerformanceQuestionOK","TimeThirdMostRandomPerformanceQuestionOK","TimeSecondMostRandomPerformanceQuestionOK","TimeMostRandomPerformanceQuestionOK","RoundToPayM3","CorrectAnsM3","ProfitRETM3","AuditedM3","DeclaredM3","DeductionM3","GroupPayM3","ProfitM3","ProfitRiskAv","b","dec[1]","dec[2]","dec[3]","dec[4]","dec[5]","dec[6]","dec[7]","dec[8]","dec[9]","dec[10]","TimeOKInicialRiskAversionOK","rl","r","TimeOKLoteriasOK","k","y","aux","auxpos","TimeOKResultsRiskAvOK","age_subject","gender","Trust","Ideology","Income","PublicTransport","Taxes","DrivingFast","MoneyFound","Lying","AccidentalDamage","Litter","DrivingAlcohol","JobApplication","BuyingStolen","reported_roll_real","reported_roll_digital","actual_roll_digital","number_of_rolls_digital","roll","roll_history[1]","roll_history[2]","roll_history[3]","roll_history[4]","roll_history[5]","roll_history[6]","roll_history[7]","roll_history[8]","roll_history[9]","roll_history[10]","ready","show_roll_button","payamt","TimeReadyActualDiceOK","TimeSubmitActualDiceOK","xv","yv","TimeReadyDigitalDiceOK","TimeSubmitDigitalDiceOK","TimeOKInicialInfoOK","TimeOKInfoIntegrityTestOK","TimeOKIntegrityOK","TimeOKGenderAgeOK","TimeOKIdeologyAndTrustOK","TimeOKIncomeOK","TimePlotSelectDigitalDiceOK","ProfitM1","ProposerM1","OfferM1","OfferOtherM1","LotteryM4","DecisionM4","ProfitM4","ProfitM5real","ProfitM5digital","ProfitM5","TimeOKResultsM1OK","TimeOKResultsM2OK","TimeOKResultsM3OK","TimeOKResultsM4OK","TimeOKResultsM5OK"
"11","170710_1310",1,1,11,5,0,0,0,0,500,100,0.00126944668650136,0.869340090020252,13.5638069550338,2836.4899145232,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","170710_1310",1,1,12,4,0,0,0,1,400,500,0.75362397113518,0.903314170848259,7537.14302552265,5166.41273535155,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","170710_1310",1,1,13,8,0,0,0,0,400,100,0.268861695783614,0.105444339153098,2688.72240217529,9004.02744106996,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","170710_1310",1,1,14,8,0,0,0,1,100,400,0.900376873044473,0.258710625236253,9004.02744106996,2688.72240217529,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","170710_1310",1,1,15,3,0,0,0,0,300,500,0.149478345713335,0.503554439406634,1495.28701157276,7731.49081966863,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","170710_1310",1,1,16,4,0,0,0,0,500,400,0.516624048127152,0.172254080033048,5166.41273535155,7537.14302552265,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","170710_1310",2,1,1,1,0,0,1,NA,NA,NA,NA,NA,0.583662681087694,NA,26,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,122,-1,99,10,9,1,60,40,83,36,61,1,122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","170710_1310",2,1,2,1,0,0,1,NA,NA,NA,NA,NA,0.0183806372892021,NA,27,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,123,-1,99,10,5,0,98,19,55,26,80,1,120,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","170710_1310",2,1,3,1,0,0,1,NA,NA,NA,NA,NA,0.0809761700597481,NA,26,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,126,-1,99,10,6,1,73,12,44,79,81,1,126,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","170710_1310",2,1,4,1,0,0,1,NA,NA,NA,NA,NA,0.873302533697943,NA,22,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,69,-1,99,10,7,1,11,73,63,56,82,1,69,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","170710_1310",2,1,5,1,0,0,1,NA,NA,NA,NA,NA,0.966490194185865,NA,25,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,86,-1,99,10,4,1,35,19,64,55,86,1,86,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","170710_1310",2,1,6,1,0,0,1,NA,NA,NA,NA,NA,0.122135319803904,NA,24,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,89,-1,99,10,7,1,38,55,45,60,28,1,89,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","170710_1310",2,1,7,1,0,0,1,NA,NA,NA,NA,NA,0.602878300753831,NA,25,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,107,-1,99,10,9,1,12,42,58,45,11,1,107,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","170710_1310",2,1,8,1,0,0,1,NA,NA,NA,NA,NA,0.728319944221675,NA,25,-1,-1,-1,0,0,-1,-1,0,-1,0.25,0,131,-1,99,10,7,1,27,16,44,93,18,1,131,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
